id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,address,police_action
FC-00622,VARZEA,10,28/09/2025 20:23:44,-8.031087,-34.919987,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 226, VARZEA - Recife/PE",False
FC-00623,SANTO AMARO,42,08/09/2021 15:48:20,-8.05462,-34.873273,OUTRO,PARDA,HOMEM CIS,"Rua 57, SANTO AMARO - Recife/PE",False
FC-00624,ALTO JOSE DO PINHO,25,11/02/2024 17:24:18,-8.023317,-34.885645,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 377, ALTO JOSE DO PINHO - Recife/PE",False
FC-00625,IPUTINGA,24,07/07/2020 21:57:53,-8.025661,-34.889069,DISPARO,NAO IDENTIFICADO,NAO IDENTIFICADO,"Rua 481, IPUTINGA - Recife/PE",False
FC-00626,SANTO AMARO,46,17/08/2019 19:05:07,-8.059687,-34.870628,DISPARO,AMARELA,HOMEM CIS,"Rua 206, SANTO AMARO - Recife/PE",False
FC-00627,BOA VISTA,15,07/06/2019 13:38:54,-8.052418,-34.872105,ROUBO,PRETA,NAO IDENTIFICADO,"Rua 63, BOA VISTA - Recife/PE",False
FC-00628,NOVA DESCOBERTA,49,09/10/2024 21:51:41,-8.018703,-34.866777,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 183, NOVA DESCOBERTA - Recife/PE",False
FC-00629,SAN MARTIN,29,04/08/2020 03:31:31,-8.03916,-34.880429,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 483, SAN MARTIN - Recife/PE",False
FC-00630,COHAB,35,13/03/2023 19:20:09,-8.066422,-34.905043,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 320, COHAB - Recife/PE",False
FC-00631,COHAB,36,10/04/2024 20:31:32,-8.064981,-34.906309,AMEACA,PARDA,HOMEM CIS,"Rua 176, COHAB - Recife/PE",False
FC-00632,CASA AMARELA,28,13/02/2025 16:54:24,-8.032265,-34.86111,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 19, CASA AMARELA - Recife/PE",False
FC-00633,IBURA,26,14/08/2023 03:45:24,-8.077204,-34.890317,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 57, IBURA - Recife/PE",False
FC-00634,MANGABEIRA,26,28/09/2022 03:03:25,-8.007909,-34.871001,DISPARO,PRETA,HOMEM CIS,"Rua 303, MANGABEIRA - Recife/PE",False
FC-00635,GRACO,44,19/01/2021 01:53:23,-8.041891,-34.870322,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"Rua 380, GRACO - Recife/PE",False
FC-00636,BREJO DA GUARDEIRA,35,14/06/2021 13:42:15,-8.074713,-34.90338,DISPARO,PRETA,HOMEM CIS,"Rua 332, BREJO DA GUARDEIRA - Recife/PE",False
FC-00637,IPUTINGA,15,01/03/2019 18:02:29,-8.027571,-34.887802,ROUBO,PRETA,HOMEM CIS,"Rua 217, IPUTINGA - Recife/PE",False
FC-00638,MANGABEIRA,63,13/06/2023 18:20:36,-8.008086,-34.868497,TIRO,NAO IDENTIFICADO,MULHER CIS,"Rua 251, MANGABEIRA - Recife/PE",False
FC-00639,COHAB,10,06/06/2024 19:23:27,-8.066628,-34.907363,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 326, COHAB - Recife/PE",False
FC-00640,CAXANGA,22,10/01/2020 23:25:51,-8.025504,-34.921416,DISPARO,PARDA,HOMEM CIS,"Rua 381, CAXANGA - Recife/PE",False
FC-00641,JAQUEIRA,10,26/10/2020 18:27:13,-8.035756,-34.871218,DISPARO,PRETA,HOMEM CIS,"Rua 40, JAQUEIRA - Recife/PE",False
FC-00642,SANTO AMARO,32,14/04/2022 15:39:32,-8.051778,-34.872758,DISPARO,PARDA,HOMEM CIS,"Rua 391, SANTO AMARO - Recife/PE",False
FC-00643,MANGABEIRA,8,07/08/2020 20:52:47,-8.010858,-34.866697,DISPARO,PRETA,MULHER CIS,"Rua 138, MANGABEIRA - Recife/PE",False
FC-00644,JARDIM SAO PAULO,53,24/10/2022 19:33:12,-8.008689,-34.85351,AMEACA,PRETA,HOMEM CIS,"Rua 76, JARDIM SAO PAULO - Recife/PE",False
FC-00645,NOVA DESCOBERTA,24,21/02/2021 05:26:17,-8.015318,-34.857067,AMEACA,PARDA,HOMEM CIS,"Rua 331, NOVA DESCOBERTA - Recife/PE",False
FC-00646,VARZEA,11,08/01/2019 21:19:29,-8.034239,-34.913597,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 224, VARZEA - Recife/PE",False
FC-00647,ESTACAO,47,22/05/2018 18:41:54,-8.052706,-34.870076,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 370, ESTACAO - Recife/PE",True
FC-00648,ALTO JOSE DO PINHO,25,14/02/2023 22:42:42,-8.019193,-34.88603,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 204, ALTO JOSE DO PINHO - Recife/PE",False
FC-00649,JARDIM SAO PAULO,37,17/02/2024 20:37:49,-8.006109,-34.853869,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 129, JARDIM SAO PAULO - Recife/PE",False
FC-00650,ALTO JOSE DO PINHO,29,24/10/2021 14:47:47,-8.016622,-34.885154,AMEACA,PRETA,HOMEM CIS,"Rua 217, ALTO JOSE DO PINHO - Recife/PE",False
FC-00651,VARZEA,10,02/10/2021 17:23:44,-8.031214,-34.917717,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 163, VARZEA - Recife/PE",False
FC-00652,MANGABEIRA,22,12/03/2024 16:23:52,-8.011787,-34.865877,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 331, MANGABEIRA - Recife/PE",False
FC-00653,GRACO,10,26/12/2025 20:16:35,-8.033587,-34.866832,TIRO,PARDA,HOMEM CIS,"Rua 328, GRACO - Recife/PE",False
FC-00654,JAQUEIRA,32,13/08/2025 00:25:59,-8.038165,-34.867143,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 131, JAQUEIRA - Recife/PE",False
FC-00655,IPUTINGA,39,15/03/2024 19:56:51,-8.026064,-34.891333,HOMICIDIO/TENTATIVA,PARDA,MULHER CIS,"Rua 209, IPUTINGA - Recife/PE",False
FC-00656,POCO DA PANELA,31,14/12/2022 22:21:45,-8.035592,-34.862454,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 471, POCO DA PANELA - Recife/PE",False
FC-00657,CASA AMARELA,29,24/10/2021 21:47:20,-8.028599,-34.858219,DISPARO,PRETA,MULHER CIS,"Rua 15, CASA AMARELA - Recife/PE",False
FC-00658,ESPINHEIRO,10,13/01/2023 05:19:20,-8.040032,-34.867416,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 57, ESPINHEIRO - Recife/PE",False
FC-00659,VARZEA,29,22/10/2024 15:20:28,-8.036166,-34.911628,AMEACA,BRANCA,HOMEM CIS,"Rua 377, VARZEA - Recife/PE",False
FC-00660,COHAB,41,14/02/2020 14:25:56,-8.067319,-34.903779,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 428, COHAB - Recife/PE",False
FC-00661,CURADO,18,08/11/2023 22:29:12,-8.074139,-34.91188,ROUBO,BRANCA,HOMEM CIS,"Rua 437, CURADO - Recife/PE",False
FC-00662,VARZEA,40,06/06/2019 22:07:00,-8.032141,-34.913461,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 223, VARZEA - Recife/PE",False
FC-00663,TOTOS,42,07/04/2020 22:52:50,-8.036451,-34.866924,DISPARO,PARDA,MULHER CIS,"Rua 383, TOTOS - Recife/PE",False
FC-00664,ALTO JOSE DO PINHO,35,24/05/2025 20:26:11,-8.017599,-34.882737,TIRO,PARDA,HOMEM CIS,"Rua 75, ALTO JOSE DO PINHO - Recife/PE",False
FC-00665,IBURA,39,22/10/2020 19:05:00,-8.079875,-34.890946,DISPARO,NAO IDENTIFICADO,NAO IDENTIFICADO,"Rua 447, IBURA - Recife/PE",False
FC-00666,IPUTINGA,42,20/12/2023 09:06:35,-8.02808,-34.895646,TIRO,PRETA,HOMEM CIS,"Rua 171, IPUTINGA - Recife/PE",True
FC-00667,JARDIM SAO PAULO,28,23/10/2023 21:02:00,-8.007235,-34.857026,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 318, JARDIM SAO PAULO - Recife/PE",False
FC-00668,CORDOARIA,26,19/01/2025 04:10:32,-8.060377,-34.873924,HOMICIDIO/TENTATIVA,PRETA,NAO IDENTIFICADO,"Rua 174, CORDOARIA - Recife/PE",False
FC-00669,CURADO,10,11/02/2019 01:08:31,-8.06936,-34.909996,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 428, CURADO - Recife/PE",False
FC-00670,NOVA DESCOBERTA,20,17/05/2020 12:57:10,-8.013022,-34.862187,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 252, NOVA DESCOBERTA - Recife/PE",False
FC-00671,TOTOS,10,07/01/2024 03:14:11,-8.040288,-34.867307,TIRO,PARDA,HOMEM CIS,"Rua 134, TOTOS - Recife/PE",True
FC-00672,VARZEA,18,12/08/2022 23:35:31,-8.032512,-34.915581,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 58, VARZEA - Recife/PE",False
FC-00673,CAXANGA,28,27/03/2025 04:32:52,-8.031012,-34.918094,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 457, CAXANGA - Recife/PE",False
FC-00674,SANTO AMARO,15,14/03/2024 22:15:49,-8.05782,-34.869168,HOMICIDIO/TENTATIVA,AMARELA,HOMEM CIS,"Rua 49, SANTO AMARO - Recife/PE",False
FC-00675,CURADO,46,04/10/2021 21:09:01,-8.073926,-34.919059,TIRO,PRETA,HOMEM CIS,"Rua 426, CURADO - Recife/PE",False
FC-00676,BOA VISTA,32,02/06/2023 19:28:20,-8.044598,-34.871283,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 376, BOA VISTA - Recife/PE",False
FC-00677,CURADO,32,11/05/2024 21:47:04,-8.071475,-34.907579,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 309, CURADO - Recife/PE",False
FC-00678,CORDOARIA,18,01/02/2025 21:10:24,-8.056571,-34.871484,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"Rua 146, CORDOARIA - Recife/PE",False
FC-00679,SANTO AMARO,46,26/12/2024 22:57:43,-8.049721,-34.868823,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 184, SANTO AMARO - Recife/PE",False
FC-00680,SANTO AMARO,24,09/08/2025 18:27:05,-8.058077,-34.875307,DISPARO,NAO IDENTIFICADO,MULHER CIS,"Rua 416, SANTO AMARO - Recife/PE",False
FC-00681,CORDOARIA,21,22/08/2022 06:43:45,-8.059228,-34.874572,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 254, CORDOARIA - Recife/PE",False
FC-00682,ALTO JOSE DO PINHO,31,10/08/2018 03:08:43,-8.022467,-34.881637,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 431, ALTO JOSE DO PINHO - Recife/PE",False
FC-00683,NOVA DESCOBERTA,30,04/09/2025 17:26:06,-8.015028,-34.865984,DISPARO,PRETA,HOMEM CIS,"Rua 369, NOVA DESCOBERTA - Recife/PE",False
FC-00684,MANGABEIRA,31,24/02/2022 20:11:50,-8.007525,-34.872601,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 202, MANGABEIRA - Recife/PE",False
FC-00685,IBURA,22,15/11/2024 19:16:21,-8.082911,-34.896038,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 447, IBURA - Recife/PE",False
FC-00686,CASA AMARELA,20,04/11/2020 15:01:00,-8.033429,-34.857377,OUTRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 7, CASA AMARELA - Recife/PE",False
FC-00687,VARZEA,33,24/10/2025 17:39:52,-8.034419,-34.912447,ROUBO,PRETA,HOMEM CIS,"Rua 185, VARZEA - Recife/PE",False
FC-00688,BOA VISTA,30,01/03/2019 05:52:01,-8.048829,-34.87531,AMEACA,PRETA,MULHER CIS,"Rua 97, BOA VISTA - Recife/PE",False
FC-00689,CAXANGA,33,28/11/2022 21:12:05,-8.026748,-34.927316,TIRO,PRETA,HOMEM CIS,"Rua 238, CAXANGA - Recife/PE",False
FC-00690,VARZEA,28,16/08/2024 16:55:28,-8.030732,-34.912221,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 104, VARZEA - Recife/PE",False
FC-00691,IPUTINGA,45,14/12/2019 23:54:31,-8.024292,-34.892734,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 306, IPUTINGA - Recife/PE",False
FC-00692,AFLITOS,29,20/12/2022 22:57:52,-8.046853,-34.872948,DISPARO,NAO IDENTIFICADO,NAO IDENTIFICADO,"Rua 119, AFLITOS - Recife/PE",False
FC-00693,AFLITOS,37,14/11/2018 22:07:31,-8.041388,-34.872418,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 331, AFLITOS - Recife/PE",False
FC-00694,IPUTINGA,24,15/06/2020 07:14:37,-8.027998,-34.891196,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 174, IPUTINGA - Recife/PE",False
FC-00695,JARDIM SAO PAULO,11,23/12/2025 14:26:53,-8.011889,-34.856652,DISPARO,PRETA,MULHER CIS,"Rua 335, JARDIM SAO PAULO - Recife/PE",False
FC-00696,AFLITOS,15,23/05/2023 21:42:30,-8.046524,-34.872443,AMEACA,PARDA,HOMEM CIS,"Rua 103, AFLITOS - Recife/PE",False
FC-00697,VARZEA,24,07/04/2022 18:01:22,-8.030643,-34.91402,BRIGA,PARDA,HOMEM CIS,"Rua 183, VARZEA - Recife/PE",False
FC-00698,SANTO AMARO,33,14/06/2024 02:14:07,-8.056133,-34.873416,DISPARO,PARDA,HOMEM CIS,"Rua 250, SANTO AMARO - Recife/PE",False
FC-00699,NOVA DESCOBERTA,42,05/05/2025 21:55:32,-8.015227,-34.862989,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 54, NOVA DESCOBERTA - Recife/PE",False
FC-00700,BOA VISTA,16,04/02/2024 21:39:50,-8.054661,-34.872546,DISPARO,NAO IDENTIFICADO,MULHER CIS,"Rua 53, BOA VISTA - Recife/PE",False
FC-00701,CASA AMARELA,34,06/06/2025 20:45:28,-8.034706,-34.862609,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 256, CASA AMARELA - Recife/PE",False
FC-00702,AFLITOS,43,15/04/2019 23:49:49,-8.048568,-34.867072,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 428, AFLITOS - Recife/PE",True
FC-00703,CASA AMARELA,19,12/07/2021 19:15:09,-8.030085,-34.860986,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 272, CASA AMARELA - Recife/PE",False
FC-00704,ESTACAO,37,28/08/2021 17:43:23,-8.054632,-34.871488,DISPARO,PARDA,HOMEM CIS,"Rua 227, ESTACAO - Recife/PE",False
FC-00705,VARZEA,30,13/06/2019 23:10:27,-8.038007,-34.912778,BRIGA,PARDA,HOMEM CIS,"Rua 389, VARZEA - Recife/PE",False
FC-00706,IBURA,24,26/12/2025 20:33:18,-8.082686,-34.894983,DISPARO,NAO IDENTIFICADO,MULHER CIS,"Rua 454, IBURA - Recife/PE",False
FC-00707,SANTO AMARO,10,27/01/2025 10:33:39,-8.058573,-34.862762,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 359, SANTO AMARO - Recife/PE",False
FC-00708,ESTACAO,39,23/08/2023 13:51:50,-8.053058,-34.871789,TIRO,PARDA,HOMEM CIS,"Rua 398, ESTACAO - Recife/PE",False
FC-00709,VARZEA,30,05/12/2024 17:34:18,-8.033359,-34.918542,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 262, VARZEA - Recife/PE",False
FC-00710,MANGABEIRA,43,19/09/2018 09:53:49,-8.007854,-34.867845,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 217, MANGABEIRA - Recife/PE",False
FC-00711,ROSARINHO,35,04/06/2023 01:41:07,-8.039941,-34.862981,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 294, ROSARINHO - Recife/PE",False
FC-00712,ESPINHEIRO,37,23/10/2025 22:40:42,-8.043062,-34.869721,AMEACA,AMARELA,HOMEM CIS,"Rua 305, ESPINHEIRO - Recife/PE",False
FC-00713,NOVA DESCOBERTA,31,23/03/2023 14:47:15,-8.010353,-34.868717,AMEACA,PRETA,HOMEM CIS,"Rua 265, NOVA DESCOBERTA - Recife/PE",False
FC-00714,BREJO DA GUARDEIRA,11,03/07/2023 02:27:56,-8.069506,-34.899847,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 110, BREJO DA GUARDEIRA - Recife/PE",False
FC-00715,SAN MARTIN,32,28/07/2022 10:31:40,-8.039268,-34.87867,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 226, SAN MARTIN - Recife/PE",False
FC-00716,BOA VISTA,52,05/09/2019 17:29:08,-8.054803,-34.877485,DISPARO,PRETA,MULHER CIS,"Rua 263, BOA VISTA - Recife/PE",False
FC-00717,CAXANGA,28,12/09/2024 22:07:38,-8.02993,-34.920528,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 57, CAXANGA - Recife/PE",False
FC-00718,COHAB,49,10/06/2021 11:01:50,-8.064937,-34.904308,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 402, COHAB - Recife/PE",False
FC-00719,BREJO DA GUARDEIRA,14,16/12/2020 00:35:22,-8.071849,-34.901126,ROUBO,PARDA,HOMEM CIS,"Rua 23, BREJO DA GUARDEIRA - Recife/PE",False
FC-00720,ESTACAO,26,27/08/2024 20:38:08,-8.049155,-34.869327,ROUBO,PRETA,HOMEM CIS,"Rua 259, ESTACAO - Recife/PE",False
FC-00721,VASCO DA GAMA,16,26/02/2024 19:39:26,-8.05426,-34.878505,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 461, VASCO DA GAMA - Recife/PE",False
FC-00722,CORDOARIA,43,03/11/2024 21:45:01,-8.053258,-34.876045,ROUBO,BRANCA,HOMEM CIS,"Rua 408, CORDOARIA - Recife/PE",False
FC-00723,TOTOS,20,18/10/2019 18:03:36,-8.041773,-34.865702,TIRO,PRETA,HOMEM CIS,"Rua 385, TOTOS - Recife/PE",False
FC-00724,SAN MARTIN,38,09/01/2019 21:15:53,-8.037038,-34.878228,BRIGA,NAO IDENTIFICADO,MULHER CIS,"Rua 455, SAN MARTIN - Recife/PE",False
FC-00725,MANGABEIRA,26,28/08/2023 22:21:27,-8.009545,-34.872505,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 13, MANGABEIRA - Recife/PE",False
FC-00726,CAXANGA,55,10/03/2019 03:16:49,-8.029823,-34.919446,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 158, CAXANGA - Recife/PE",False
FC-00727,JAQUEIRA,54,02/12/2020 11:06:20,-8.03798,-34.86857,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"Rua 458, JAQUEIRA - Recife/PE",False
FC-00728,IPUTINGA,25,19/10/2020 07:32:48,-8.028541,-34.888881,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 487, IPUTINGA - Recife/PE",False
FC-00729,COHAB,10,21/07/2022 07:56:01,-8.0604,-34.909272,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 494, COHAB - Recife/PE",False
FC-00730,BREJO DA GUARDEIRA,26,14/10/2019 16:54:40,-8.071288,-34.898234,TIRO,PARDA,HOMEM CIS,"Rua 401, BREJO DA GUARDEIRA - Recife/PE",False
FC-00731,GRACO,10,18/07/2022 16:00:52,-8.041613,-34.863927,AMEACA,AMARELA,HOMEM CIS,"Rua 425, GRACO - Recife/PE",False
FC-00732,VASCO DA GAMA,13,20/05/2025 09:43:24,-8.054431,-34.881986,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 432, VASCO DA GAMA - Recife/PE",False
FC-00733,VASCO DA GAMA,35,03/10/2024 12:25:44,-8.054943,-34.881924,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 72, VASCO DA GAMA - Recife/PE",False
FC-00734,AFLITOS,32,22/06/2022 22:40:16,-8.039587,-34.872573,HOMICIDIO/TENTATIVA,PARDA,NAO IDENTIFICADO,"Rua 363, AFLITOS - Recife/PE",False
FC-00735,SAN MARTIN,38,11/10/2022 00:44:08,-8.04388,-34.880869,HOMICIDIO/TENTATIVA,AMARELA,HOMEM CIS,"Rua 2, SAN MARTIN - Recife/PE",False
FC-00736,BREJO DA GUARDEIRA,35,23/12/2022 17:25:34,-8.065548,-34.898933,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 449, BREJO DA GUARDEIRA - Recife/PE",False
FC-00737,SANTO AMARO,26,04/11/2023 13:52:24,-8.058002,-34.873751,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 184, SANTO AMARO - Recife/PE",False
FC-00738,CORDOARIA,40,07/06/2019 16:14:47,-8.055353,-34.874356,OUTRO,PARDA,MULHER CIS,"Rua 144, CORDOARIA - Recife/PE",True
FC-00739,SANTO AMARO,24,08/12/2023 07:31:23,-8.057202,-34.87131,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 253, SANTO AMARO - Recife/PE",True
FC-00740,CURADO,29,04/07/2024 21:36:32,-8.063701,-34.910741,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 283, CURADO - Recife/PE",False
FC-00741,VARZEA,25,05/10/2019 21:08:16,-8.036943,-34.912767,TIRO,PRETA,HOMEM CIS,"Rua 439, VARZEA - Recife/PE",False
FC-00742,NOVA DESCOBERTA,27,22/12/2023 18:16:43,-8.016948,-34.861036,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 233, NOVA DESCOBERTA - Recife/PE",False
FC-00743,IBURA,47,14/06/2024 21:26:17,-8.083801,-34.8976,TIRO,PRETA,HOMEM CIS,"Rua 266, IBURA - Recife/PE",False
FC-00744,SAN MARTIN,42,14/05/2020 18:20:00,-8.042054,-34.875628,ROUBO,PARDA,HOMEM CIS,"Rua 172, SAN MARTIN - Recife/PE",False
FC-00745,COHAB,10,03/07/2025 22:12:10,-8.062322,-34.908634,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 33, COHAB - Recife/PE",False
FC-00746,VASCO DA GAMA,38,11/11/2023 21:15:06,-8.054957,-34.882862,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 491, VASCO DA GAMA - Recife/PE",False
FC-00747,IPUTINGA,25,20/10/2025 15:06:40,-8.025941,-34.892682,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 64, IPUTINGA - Recife/PE",False
FC-00748,COHAB,37,26/02/2024 03:58:51,-8.059071,-34.909693,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 155, COHAB - Recife/PE",False
FC-00749,BREJO DA GUARDEIRA,49,13/07/2018 02:48:26,-8.069687,-34.902696,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 307, BREJO DA GUARDEIRA - Recife/PE",False
FC-00750,POCO DA PANELA,14,20/10/2021 02:41:43,-8.035567,-34.859235,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 233, POCO DA PANELA - Recife/PE",False
FC-00751,ALTO JOSE DO PINHO,28,26/10/2023 21:57:36,-8.015467,-34.889354,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 261, ALTO JOSE DO PINHO - Recife/PE",False
FC-00752,NOVA DESCOBERTA,29,02/01/2020 03:37:27,-8.018757,-34.863909,DISPARO,PRETA,HOMEM CIS,"Rua 334, NOVA DESCOBERTA - Recife/PE",False
FC-00753,ESPINHEIRO,40,20/05/2019 13:23:00,-8.043262,-34.875813,AMEACA,PARDA,HOMEM CIS,"Rua 337, ESPINHEIRO - Recife/PE",False
FC-00754,SANTO AMARO,32,12/07/2024 05:12:40,-8.05669,-34.868787,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 403, SANTO AMARO - Recife/PE",False
FC-00755,IBURA,44,11/12/2022 21:36:21,-8.085213,-34.889959,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 215, IBURA - Recife/PE",False
FC-00756,IPUTINGA,44,21/01/2022 06:14:29,-8.033336,-34.892041,ROUBO,PARDA,HOMEM CIS,"Rua 123, IPUTINGA - Recife/PE",False
FC-00757,SAN MARTIN,23,06/07/2021 21:00:23,-8.040245,-34.876957,AMEACA,PARDA,HOMEM CIS,"Rua 184, SAN MARTIN - Recife/PE",True
FC-00758,IBURA,24,02/06/2023 23:12:12,-8.084027,-34.891898,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 113, IBURA - Recife/PE",False
FC-00759,CURADO,16,06/01/2019 21:58:06,-8.073257,-34.907962,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 347, CURADO - Recife/PE",True
FC-00760,VARZEA,16,08/08/2020 14:23:42,-8.033001,-34.913612,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 270, VARZEA - Recife/PE",False
FC-00761,GRACO,15,05/03/2018 21:12:34,-8.045033,-34.866418,ROUBO,PARDA,NAO IDENTIFICADO,"Rua 192, GRACO - Recife/PE",False
FC-00762,IPUTINGA,18,07/10/2024 21:18:50,-8.029393,-34.891614,ROUBO,PRETA,HOMEM CIS,"Rua 127, IPUTINGA - Recife/PE",False
FC-00763,IBURA,39,07/08/2025 20:50:30,-8.082755,-34.893793,ROUBO,PARDA,HOMEM CIS,"Rua 315, IBURA - Recife/PE",False
FC-00764,IBURA,47,17/08/2022 16:20:45,-8.076783,-34.889063,TIRO,PARDA,HOMEM CIS,"Rua 356, IBURA - Recife/PE",False
FC-00765,ALTO JOSE DO PINHO,33,21/10/2023 01:14:57,-8.022425,-34.887491,DISPARO,NAO IDENTIFICADO,MULHER CIS,"Rua 442, ALTO JOSE DO PINHO - Recife/PE",False
FC-00766,NOVA DESCOBERTA,36,09/06/2019 18:08:48,-8.013745,-34.860795,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 228, NOVA DESCOBERTA - Recife/PE",False
FC-00767,ALTO JOSE DO PINHO,37,15/08/2021 15:23:51,-8.024509,-34.881844,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 140, ALTO JOSE DO PINHO - Recife/PE",False
FC-00768,CORDOARIA,18,10/02/2021 21:32:34,-8.059152,-34.872249,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 403, CORDOARIA - Recife/PE",False
FC-00769,NOVA DESCOBERTA,53,07/06/2022 20:16:19,-8.00567,-34.86318,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 394, NOVA DESCOBERTA - Recife/PE",False
