id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,police_action,hora_estimada,hora_valida,ano,mes,nome_mes,dia,dia_semana,trimestre,fim_semana,hora,periodo,ageGroup
FC-00456,VASCO DA GAMA,28.0,2020-09-26 19:22:51,-8.055,-34.883,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,19.0,2020,9,SETEMBRO,26,SÁBADO,3,True,19.0,NOITE,ADULTO
FC-00457,VARZEA,24.0,2025-08-23 15:18:34,-8.038,-34.916,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,15.0,2025,8,AGOSTO,23,SÁBADO,3,True,15.0,TARDE,ADULTO
FC-00458,MANGABEIRA,50.0,2025-10-28 18:04:33,-8.014,-34.875,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2025,10,OUTUBRO,28,TERÇA-FEIRA,4,False,18.0,NOITE,ADULTO
FC-00459,CASA AMARELA,47.0,2022-12-06 22:39:54,-8.033,-34.862,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2022,12,DEZEMBRO,6,TERÇA-FEIRA,4,False,22.0,NOITE,ADULTO
FC-00460,NOVA DESCOBERTA,42.0,2021-09-22 17:35:09,-8.017,-34.86,DISPARO,PRETA,HOMEM CIS,False,False,17.0,2021,9,SETEMBRO,22,QUARTA-FEIRA,3,False,17.0,TARDE,ADULTO
FC-00461,ESTACAO,38.0,2018-03-06 21:12:06,-8.054,-34.865,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2018,3,MARÇO,6,TERÇA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-00462,IBURA,22.0,2023-10-09 01:14:38,-8.08,-34.891,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2023,10,OUTUBRO,9,SEGUNDA-FEIRA,4,False,1.0,MADRUGADA,ADULTO
FC-00463,JARDIM SAO PAULO,45.0,2018-11-02 14:47:56,-8.0,-34.855,ROUBO,NAO IDENTIFICADO,HOMEM CIS,False,False,14.0,2018,11,NOVEMBRO,2,SEXTA-FEIRA,4,False,14.0,TARDE,ADULTO
FC-00464,POCO DA PANELA,20.0,2024-05-03 22:33:06,-8.034,-34.864,DISPARO,PRETA,HOMEM CIS,False,False,22.0,2024,5,MAIO,3,SEXTA-FEIRA,2,False,22.0,NOITE,ADULTO
FC-00465,ALTO JOSE DO PINHO,54.0,2023-03-18 21:26:47,-8.02,-34.886,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2023,3,MARÇO,18,SÁBADO,1,True,21.0,NOITE,ADULTO
FC-00466,MANGABEIRA,32.0,2019-03-18 15:21:42,-8.014,-34.873,DISPARO,PRETA,HOMEM CIS,False,False,15.0,2019,3,MARÇO,18,SEGUNDA-FEIRA,1,False,15.0,TARDE,ADULTO
FC-00467,SAN MARTIN,44.0,2021-06-14 21:27:52,-8.042,-34.881,OUTRO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2021,6,JUNHO,14,SEGUNDA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00468,NOVA DESCOBERTA,36.0,2024-06-15 16:25:00,-8.011,-34.863,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,16.0,2024,6,JUNHO,15,SÁBADO,2,True,16.0,TARDE,ADULTO
FC-00469,BREJO DA GUARDEIRA,41.0,2021-04-07 21:01:49,-8.072,-34.904,HOMICIDIO/TENTATIVA,AMARELA,HOMEM CIS,False,False,21.0,2021,4,ABRIL,7,QUARTA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00470,CASA AMARELA,53.0,2023-02-02 16:09:08,-8.033,-34.861,DISPARO,NAO IDENTIFICADO,MULHER CIS,False,False,16.0,2023,2,FEVEREIRO,2,QUINTA-FEIRA,1,False,16.0,TARDE,ADULTO
FC-00471,BREJO DA GUARDEIRA,45.0,2021-04-24 02:20:50,-8.068,-34.899,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,2.0,2021,4,ABRIL,24,SÁBADO,2,True,2.0,MADRUGADA,ADULTO
FC-00472,CASA AMARELA,55.0,2023-05-02 21:36:24,-8.034,-34.857,ROUBO,PRETA,HOMEM CIS,False,False,21.0,2023,5,MAIO,2,TERÇA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00473,JARDIM SAO PAULO,30.0,2025-02-28 21:47:41,-8.004,-34.85,DISPARO,PARDA,HOMEM CIS,False,False,21.0,2025,2,FEVEREIRO,28,SEXTA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-00474,IBURA,36.0,2018-09-19 03:32:44,-8.08,-34.889,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2018,9,SETEMBRO,19,QUARTA-FEIRA,3,False,3.0,MADRUGADA,ADULTO
FC-00475,SANTO AMARO,24.0,2023-02-08 15:50:25,-8.061,-34.873,AMEACA,BRANCA,NAO IDENTIFICADO,False,False,15.0,2023,2,FEVEREIRO,8,QUARTA-FEIRA,1,False,15.0,TARDE,ADULTO
FC-00476,COHAB,10.0,2019-09-14 21:08:48,-8.059,-34.908,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2019,9,SETEMBRO,14,SÁBADO,3,True,21.0,NOITE,CRIANCA
FC-00477,VARZEA,27.0,2025-09-08 08:17:49,-8.036,-34.914,DISPARO,PRETA,HOMEM CIS,False,False,8.0,2025,9,SETEMBRO,8,SEGUNDA-FEIRA,3,False,8.0,MANHÃ,ADULTO
FC-00478,JARDIM SAO PAULO,39.0,2021-06-12 19:01:49,-8.002,-34.857,DISPARO,PRETA,HOMEM CIS,False,False,19.0,2021,6,JUNHO,12,SÁBADO,2,True,19.0,NOITE,ADULTO
FC-00479,BREJO DA GUARDEIRA,26.0,2018-04-07 20:09:48,-8.069,-34.901,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,NAO IDENTIFICADO,False,False,20.0,2018,4,ABRIL,7,SÁBADO,2,True,20.0,NOITE,ADULTO
FC-00480,COHAB,49.0,2025-05-01 13:51:07,-8.064,-34.903,ROUBO,BRANCA,HOMEM CIS,False,False,13.0,2025,5,MAIO,1,QUINTA-FEIRA,2,False,13.0,TARDE,ADULTO
FC-00481,IBURA,37.0,2022-05-18 17:46:09,-8.078,-34.891,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,17.0,2022,5,MAIO,18,QUARTA-FEIRA,2,False,17.0,TARDE,ADULTO
FC-00482,IBURA,14.0,2019-05-07 21:39:17,-8.081,-34.894,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,True,False,21.0,2019,5,MAIO,7,TERÇA-FEIRA,2,False,21.0,NOITE,ADOLESCENTE
FC-00483,JARDIM SAO PAULO,23.0,2025-06-28 02:18:55,-8.003,-34.851,TIRO,PRETA,HOMEM CIS,False,False,2.0,2025,6,JUNHO,28,SÁBADO,2,True,2.0,MADRUGADA,ADULTO
FC-00484,NOVA DESCOBERTA,30.0,2021-10-18 02:12:32,-8.014,-34.86,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,2.0,2021,10,OUTUBRO,18,SEGUNDA-FEIRA,4,False,2.0,MADRUGADA,ADULTO
FC-00485,JARDIM SAO PAULO,32.0,2021-07-24 03:22:43,-7.997,-34.853,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2021,7,JULHO,24,SÁBADO,3,True,3.0,MADRUGADA,ADULTO
FC-00486,IPUTINGA,15.0,2018-05-13 22:52:01,-8.026,-34.892,HOMICIDIO/TENTATIVA,BRANCA,NAO IDENTIFICADO,False,False,22.0,2018,5,MAIO,13,DOMINGO,2,True,22.0,NOITE,ADOLESCENTE
FC-00487,NOVA DESCOBERTA,45.0,2019-07-17 23:39:55,-8.013,-34.865,TIRO,PARDA,HOMEM CIS,False,False,23.0,2019,7,JULHO,17,QUARTA-FEIRA,3,False,23.0,NOITE,ADULTO
FC-00488,ESTACAO,15.0,2023-08-18 03:41:08,-8.054,-34.874,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2023,8,AGOSTO,18,SEXTA-FEIRA,3,False,3.0,MADRUGADA,ADOLESCENTE
FC-00489,CASA AMARELA,23.0,2022-03-14 23:49:09,-8.03,-34.855,TIRO,NAO IDENTIFICADO,MULHER CIS,False,False,23.0,2022,3,MARÇO,14,SEGUNDA-FEIRA,1,False,23.0,NOITE,ADULTO
FC-00490,JARDIM SAO PAULO,34.0,2019-06-27 21:46:01,-8.009,-34.854,BRIGA,PRETA,HOMEM CIS,False,False,21.0,2019,6,JUNHO,27,QUINTA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00491,GRACO,48.0,2024-11-24 10:49:12,-8.045,-34.87,TIRO,NAO IDENTIFICADO,MULHER CIS,False,False,10.0,2024,11,NOVEMBRO,24,DOMINGO,4,True,10.0,MANHÃ,ADULTO
FC-00492,IBURA,28.0,2023-10-08 07:01:22,-8.084,-34.89,TIRO,PRETA,NAO IDENTIFICADO,False,False,7.0,2023,10,OUTUBRO,8,DOMINGO,4,True,7.0,MANHÃ,ADULTO
FC-00493,SAN MARTIN,28.0,2021-07-16 16:10:12,-8.039,-34.881,TIRO,PRETA,HOMEM CIS,False,False,16.0,2021,7,JULHO,16,SEXTA-FEIRA,3,False,16.0,TARDE,ADULTO
FC-00494,TOTOS,24.0,2024-04-25 05:11:59,-8.036,-34.866,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,5.0,2024,4,ABRIL,25,QUINTA-FEIRA,2,False,5.0,MADRUGADA,ADULTO
FC-00495,CURADO,50.0,2020-07-25 01:47:52,-8.071,-34.909,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2020,7,JULHO,25,SÁBADO,3,True,1.0,MADRUGADA,ADULTO
FC-00496,CORDOARIA,45.0,2023-12-26 01:06:28,-8.062,-34.878,DISPARO,PRETA,MULHER CIS,False,False,1.0,2023,12,DEZEMBRO,26,TERÇA-FEIRA,4,False,1.0,MADRUGADA,ADULTO
FC-00497,IBURA,15.0,2024-09-13 17:40:03,-8.078,-34.894,DISPARO,NAO IDENTIFICADO,NAO IDENTIFICADO,False,False,17.0,2024,9,SETEMBRO,13,SEXTA-FEIRA,3,False,17.0,TARDE,ADOLESCENTE
FC-00498,CORDOARIA,60.0,2021-10-02 20:57:09,-8.06,-34.872,DISPARO,PARDA,HOMEM CIS,False,False,20.0,2021,10,OUTUBRO,2,SÁBADO,4,True,20.0,NOITE,IDOSO
FC-00499,SAN MARTIN,48.0,2025-12-18 03:26:20,-8.034,-34.872,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2025,12,DEZEMBRO,18,QUINTA-FEIRA,4,False,3.0,MADRUGADA,ADULTO
FC-00500,SAN MARTIN,48.0,2019-06-23 19:45:50,-8.037,-34.876,ROUBO,PARDA,MULHER CIS,False,False,19.0,2019,6,JUNHO,23,DOMINGO,2,True,19.0,NOITE,ADULTO
FC-00501,COHAB,39.0,2022-07-24 21:32:39,-8.067,-34.907,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2022,7,JULHO,24,DOMINGO,3,True,21.0,NOITE,ADULTO
FC-00502,MANGABEIRA,29.0,2025-03-06 21:11:49,-8.011,-34.871,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2025,3,MARÇO,6,QUINTA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-00503,IPUTINGA,38.0,2020-03-07 00:48:16,-8.025,-34.893,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,True,False,0.0,2020,3,MARÇO,7,SÁBADO,1,True,0.0,MADRUGADA,ADULTO
FC-00504,CAXANGA,47.0,2020-10-22 16:26:28,-8.028,-34.921,ROUBO,NAO IDENTIFICADO,HOMEM CIS,False,False,16.0,2020,10,OUTUBRO,22,QUINTA-FEIRA,4,False,16.0,TARDE,ADULTO
FC-00505,IBURA,21.0,2024-04-02 04:03:41,-8.088,-34.892,TIRO,NAO IDENTIFICADO,MULHER CIS,False,False,4.0,2024,4,ABRIL,2,TERÇA-FEIRA,2,False,4.0,MADRUGADA,ADULTO
FC-00506,CAXANGA,28.0,2025-01-04 15:11:10,-8.02,-34.918,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,15.0,2025,1,JANEIRO,4,SÁBADO,1,True,15.0,TARDE,ADULTO
FC-00507,SANTO AMARO,17.0,2025-12-19 14:02:05,-8.052,-34.866,DISPARO,PRETA,HOMEM CIS,False,False,14.0,2025,12,DEZEMBRO,19,SEXTA-FEIRA,4,False,14.0,TARDE,ADOLESCENTE
FC-00508,CORDOARIA,36.0,2022-05-16 03:44:55,-8.059,-34.876,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2022,5,MAIO,16,SEGUNDA-FEIRA,2,False,3.0,MADRUGADA,ADULTO
FC-00509,ESTACAO,25.0,2023-11-17 23:30:46,-8.05,-34.865,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,23.0,2023,11,NOVEMBRO,17,SEXTA-FEIRA,4,False,23.0,NOITE,ADULTO
FC-00510,POCO DA PANELA,48.0,2020-10-20 13:08:39,-8.036,-34.865,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,13.0,2020,10,OUTUBRO,20,TERÇA-FEIRA,4,False,13.0,TARDE,ADULTO
FC-00511,AFLITOS,31.0,2020-05-07 00:01:29,-8.05,-34.871,ROUBO,PARDA,HOMEM CIS,False,False,0.0,2020,5,MAIO,7,QUINTA-FEIRA,2,False,0.0,MADRUGADA,ADULTO
FC-00512,ESPINHEIRO,28.0,2018-06-18 21:13:00,-8.043,-34.873,DISPARO,PRETA,HOMEM CIS,False,False,21.0,2018,6,JUNHO,18,SEGUNDA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00513,NOVA DESCOBERTA,36.0,2021-01-04 20:21:25,-8.017,-34.869,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,20.0,2021,1,JANEIRO,4,SEGUNDA-FEIRA,1,False,20.0,NOITE,ADULTO
FC-00514,JAQUEIRA,8.0,2025-08-16 21:41:08,-8.038,-34.863,AMEACA,NAO IDENTIFICADO,MULHER CIS,False,False,21.0,2025,8,AGOSTO,16,SÁBADO,3,True,21.0,NOITE,CRIANCA
FC-00515,SAN MARTIN,55.0,2024-12-02 21:19:36,-8.041,-34.88,DISPARO,PARDA,MULHER CIS,False,False,21.0,2024,12,DEZEMBRO,2,SEGUNDA-FEIRA,4,False,21.0,NOITE,ADULTO
FC-00516,MANGABEIRA,35.0,2025-06-03 23:17:53,-8.013,-34.869,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,True,False,23.0,2025,6,JUNHO,3,TERÇA-FEIRA,2,False,23.0,NOITE,ADULTO
FC-00517,VASCO DA GAMA,42.0,2023-05-23 21:45:02,-8.051,-34.88,DISPARO,PRETA,MULHER CIS,False,False,21.0,2023,5,MAIO,23,TERÇA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00518,ALTO JOSE DO PINHO,27.0,2020-05-06 02:50:02,-8.023,-34.887,BRIGA,NAO IDENTIFICADO,HOMEM CIS,False,False,2.0,2020,5,MAIO,6,QUARTA-FEIRA,2,False,2.0,MADRUGADA,ADULTO
FC-00519,COHAB,27.0,2019-06-16 21:33:19,-8.064,-34.902,ROUBO,PARDA,HOMEM CIS,False,False,21.0,2019,6,JUNHO,16,DOMINGO,2,True,21.0,NOITE,ADULTO
FC-00520,TOTOS,20.0,2025-04-24 01:24:45,-8.034,-34.866,DISPARO,AMARELA,HOMEM CIS,False,False,1.0,2025,4,ABRIL,24,QUINTA-FEIRA,2,False,1.0,MADRUGADA,ADULTO
FC-00521,IBURA,31.0,2019-08-02 02:49:42,-8.084,-34.899,DISPARO,PRETA,MULHER CIS,False,False,2.0,2019,8,AGOSTO,2,SEXTA-FEIRA,3,False,2.0,MADRUGADA,ADULTO
FC-00522,MANGABEIRA,40.0,2020-05-18 12:28:42,-8.008,-34.871,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,12.0,2020,5,MAIO,18,SEGUNDA-FEIRA,2,False,12.0,TARDE,ADULTO
FC-00523,VARZEA,30.0,2019-09-12 18:17:09,-8.033,-34.92,DISPARO,BRANCA,HOMEM CIS,False,False,18.0,2019,9,SETEMBRO,12,QUINTA-FEIRA,3,False,18.0,NOITE,ADULTO
FC-00524,IPUTINGA,23.0,2021-08-02 03:30:57,-8.026,-34.897,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2021,8,AGOSTO,2,SEGUNDA-FEIRA,3,False,3.0,MADRUGADA,ADULTO
FC-00525,CORDOARIA,33.0,2025-11-27 20:28:39,-8.062,-34.872,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,20.0,2025,11,NOVEMBRO,27,QUINTA-FEIRA,4,False,20.0,NOITE,ADULTO
FC-00526,CASA AMARELA,29.0,2025-08-19 03:52:51,-8.037,-34.857,DISPARO,PRETA,HOMEM CIS,False,False,3.0,2025,8,AGOSTO,19,TERÇA-FEIRA,3,False,3.0,MADRUGADA,ADULTO
FC-00527,COHAB,21.0,2022-04-05 21:39:16,-8.067,-34.904,AMEACA,PRETA,HOMEM CIS,False,False,21.0,2022,4,ABRIL,5,TERÇA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00528,VARZEA,48.0,2021-08-01 01:07:22,-8.038,-34.915,ROUBO,NAO IDENTIFICADO,MULHER CIS,False,False,1.0,2021,8,AGOSTO,1,DOMINGO,3,True,1.0,MADRUGADA,ADULTO
FC-00529,VARZEA,35.0,2019-12-26 02:35:41,-8.033,-34.914,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,2.0,2019,12,DEZEMBRO,26,QUINTA-FEIRA,4,False,2.0,MADRUGADA,ADULTO
FC-00530,ALTO JOSE DO PINHO,25.0,2022-08-13 01:13:52,-8.022,-34.885,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2022,8,AGOSTO,13,SÁBADO,3,True,1.0,MADRUGADA,ADULTO
FC-00531,POCO DA PANELA,17.0,2020-11-22 02:59:45,-8.044,-34.861,DISPARO,PARDA,HOMEM CIS,False,False,2.0,2020,11,NOVEMBRO,22,DOMINGO,4,True,2.0,MADRUGADA,ADOLESCENTE
FC-00532,COHAB,40.0,2022-05-13 01:06:43,-8.072,-34.908,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2022,5,MAIO,13,SEXTA-FEIRA,2,False,1.0,MADRUGADA,ADULTO
FC-00533,CASA AMARELA,37.0,2020-03-19 22:40:51,-8.026,-34.86,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,True,False,22.0,2020,3,MARÇO,19,QUINTA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-00534,SANTO AMARO,21.0,2022-04-22 21:19:36,-8.059,-34.866,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2022,4,ABRIL,22,SEXTA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00535,IPUTINGA,22.0,2021-02-19 00:32:25,-8.03,-34.894,OUTRO,NAO IDENTIFICADO,MULHER CIS,False,False,0.0,2021,2,FEVEREIRO,19,SEXTA-FEIRA,1,False,0.0,MADRUGADA,ADULTO
FC-00536,IPUTINGA,18.0,2023-06-04 21:55:01,-8.028,-34.888,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2023,6,JUNHO,4,DOMINGO,2,True,21.0,NOITE,ADULTO
FC-00537,BREJO DA GUARDEIRA,33.0,2022-04-22 04:08:12,-8.071,-34.901,DISPARO,PRETA,HOMEM CIS,False,False,4.0,2022,4,ABRIL,22,SEXTA-FEIRA,2,False,4.0,MADRUGADA,ADULTO
FC-00538,JARDIM SAO PAULO,10.0,2023-03-01 02:01:09,-8.002,-34.855,OUTRO,NAO IDENTIFICADO,MULHER CIS,False,False,2.0,2023,3,MARÇO,1,QUARTA-FEIRA,1,False,2.0,MADRUGADA,CRIANCA
FC-00539,SANTO AMARO,26.0,2024-08-26 20:59:27,-8.048,-34.869,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,NAO IDENTIFICADO,False,False,20.0,2024,8,AGOSTO,26,SEGUNDA-FEIRA,3,False,20.0,NOITE,ADULTO
FC-00540,ALTO JOSE DO PINHO,20.0,2020-10-01 18:54:46,-8.021,-34.882,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2020,10,OUTUBRO,1,QUINTA-FEIRA,4,False,18.0,NOITE,ADULTO
FC-00541,NOVA DESCOBERTA,33.0,2018-08-23 14:37:30,-8.019,-34.862,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,False,False,14.0,2018,8,AGOSTO,23,QUINTA-FEIRA,3,False,14.0,TARDE,ADULTO
FC-00542,VARZEA,21.0,2024-08-17 02:56:39,-8.029,-34.912,OUTRO,AMARELA,HOMEM CIS,False,False,2.0,2024,8,AGOSTO,17,SÁBADO,3,True,2.0,MADRUGADA,ADULTO
FC-00543,VASCO DA GAMA,24.0,2022-10-10 19:57:21,-8.051,-34.88,TIRO,PRETA,HOMEM CIS,False,False,19.0,2022,10,OUTUBRO,10,SEGUNDA-FEIRA,4,False,19.0,NOITE,ADULTO
FC-00544,SAN MARTIN,40.0,2021-05-10 04:44:59,-8.039,-34.881,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,4.0,2021,5,MAIO,10,SEGUNDA-FEIRA,2,False,4.0,MADRUGADA,ADULTO
FC-00545,AFLITOS,22.0,2019-01-22 23:51:47,-8.042,-34.873,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,23.0,2019,1,JANEIRO,22,TERÇA-FEIRA,1,False,23.0,NOITE,ADULTO
FC-00546,ALTO JOSE DO PINHO,25.0,2020-10-09 10:16:00,-8.023,-34.884,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,10.0,2020,10,OUTUBRO,9,SEXTA-FEIRA,4,False,10.0,MANHÃ,ADULTO
FC-00547,VARZEA,54.0,2024-05-26 20:31:11,-8.038,-34.915,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,20.0,2024,5,MAIO,26,DOMINGO,2,True,20.0,NOITE,ADULTO
FC-00548,IBURA,42.0,2024-08-25 23:49:24,-8.082,-34.891,DISPARO,BRANCA,NAO IDENTIFICADO,False,False,23.0,2024,8,AGOSTO,25,DOMINGO,3,True,23.0,NOITE,ADULTO
FC-00549,AFLITOS,17.0,2018-05-25 21:03:10,-8.044,-34.873,AMEACA,PRETA,HOMEM CIS,False,False,21.0,2018,5,MAIO,25,SEXTA-FEIRA,2,False,21.0,NOITE,ADOLESCENTE
FC-00550,IPUTINGA,41.0,2021-12-13 16:09:33,-8.024,-34.885,DISPARO,PARDA,HOMEM CIS,False,False,16.0,2021,12,DEZEMBRO,13,SEGUNDA-FEIRA,4,False,16.0,TARDE,ADULTO
FC-00551,IPUTINGA,36.0,2022-01-04 22:40:22,-8.027,-34.892,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2022,1,JANEIRO,4,TERÇA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-00552,BREJO DA GUARDEIRA,25.0,2024-05-21 18:29:49,-8.069,-34.901,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2024,5,MAIO,21,TERÇA-FEIRA,2,False,18.0,NOITE,ADULTO
FC-00553,AFLITOS,32.0,2023-03-11 18:43:00,-8.041,-34.875,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2023,3,MARÇO,11,SÁBADO,1,True,18.0,NOITE,ADULTO
FC-00554,ESTACAO,43.0,2024-05-07 01:39:05,-8.049,-34.871,DISPARO,PRETA,HOMEM CIS,True,False,1.0,2024,5,MAIO,7,TERÇA-FEIRA,2,False,1.0,MADRUGADA,ADULTO
FC-00555,SANTO AMARO,8.0,2023-02-03 21:08:24,-8.06,-34.866,TIRO,BRANCA,MULHER CIS,False,False,21.0,2023,2,FEVEREIRO,3,SEXTA-FEIRA,1,False,21.0,NOITE,CRIANCA
FC-00556,SANTO AMARO,29.0,2020-05-15 20:04:40,-8.061,-34.872,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,20.0,2020,5,MAIO,15,SEXTA-FEIRA,2,False,20.0,NOITE,ADULTO
FC-00557,TOTOS,40.0,2020-02-09 21:24:24,-8.036,-34.866,AMEACA,PRETA,HOMEM CIS,False,False,21.0,2020,2,FEVEREIRO,9,DOMINGO,1,True,21.0,NOITE,ADULTO
FC-00558,NOVA DESCOBERTA,25.0,2025-04-20 14:41:31,-8.016,-34.868,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,14.0,2025,4,ABRIL,20,DOMINGO,2,True,14.0,TARDE,ADULTO
FC-00559,TOTOS,49.0,2023-02-02 02:36:46,-8.039,-34.861,ROUBO,PRETA,HOMEM CIS,False,False,2.0,2023,2,FEVEREIRO,2,QUINTA-FEIRA,1,False,2.0,MADRUGADA,ADULTO
FC-00560,IBURA,48.0,2018-07-09 03:21:57,-8.079,-34.893,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,3.0,2018,7,JULHO,9,SEGUNDA-FEIRA,3,False,3.0,MADRUGADA,ADULTO
FC-00561,ALTO JOSE DO PINHO,37.0,2024-02-18 06:24:44,-8.02,-34.888,DISPARO,NAO IDENTIFICADO,MULHER CIS,False,False,6.0,2024,2,FEVEREIRO,18,DOMINGO,1,True,6.0,MANHÃ,ADULTO
FC-00562,COHAB,33.0,2021-01-21 23:41:05,-8.069,-34.901,HOMICIDIO/TENTATIVA,AMARELA,HOMEM CIS,False,False,23.0,2021,1,JANEIRO,21,QUINTA-FEIRA,1,False,23.0,NOITE,ADULTO
FC-00563,JAQUEIRA,24.0,2023-03-18 01:24:42,-8.037,-34.867,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2023,3,MARÇO,18,SÁBADO,1,True,1.0,MADRUGADA,ADULTO
FC-00564,CORDOARIA,26.0,2025-08-24 04:02:12,-8.056,-34.874,DISPARO,PRETA,HOMEM CIS,True,False,4.0,2025,8,AGOSTO,24,DOMINGO,3,True,4.0,MADRUGADA,ADULTO
FC-00565,NOVA DESCOBERTA,40.0,2022-08-01 01:03:21,-8.019,-34.865,TIRO,PARDA,HOMEM CIS,False,False,1.0,2022,8,AGOSTO,1,SEGUNDA-FEIRA,3,False,1.0,MADRUGADA,ADULTO
FC-00566,ESTACAO,53.0,2025-09-05 21:14:59,-8.056,-34.873,DISPARO,PRETA,HOMEM CIS,False,False,21.0,2025,9,SETEMBRO,5,SEXTA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-00567,VARZEA,36.0,2018-12-21 03:11:40,-8.034,-34.914,ROUBO,NAO IDENTIFICADO,HOMEM CIS,True,False,3.0,2018,12,DEZEMBRO,21,SEXTA-FEIRA,4,False,3.0,MADRUGADA,ADULTO
FC-00568,CASA AMARELA,35.0,2018-02-04 17:51:39,-8.03,-34.857,AMEACA,PRETA,HOMEM CIS,False,False,17.0,2018,2,FEVEREIRO,4,DOMINGO,1,True,17.0,TARDE,ADULTO
FC-00569,VARZEA,34.0,2021-02-22 18:08:20,-8.036,-34.913,TIRO,PARDA,HOMEM CIS,False,False,18.0,2021,2,FEVEREIRO,22,SEGUNDA-FEIRA,1,False,18.0,NOITE,ADULTO
