id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,address,police_action,hora_estimada,hora_valida,ano,mes,nome_mes,dia,dia_semana,trimestre,fim_semana,hora,periodo,ageGroup,fonte
FC-00578,NOVA DESCOBERTA,25.0,2021-04-13 22:04:30,-8.015058,-34.86591,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 28, NOVA DESCOBERTA - RECIFE/PE",False,False,22.0,2021,4,ABRIL,13,TERÇA-FEIRA,2,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00579,CURADO,39.0,2021-03-15 20:40:22,-8.074849,-34.913161,DISPARO,BRANCA,HOMEM CIS,"RUA 104, CURADO - RECIFE/PE",False,False,20.0,2021,3,MARÇO,15,SEGUNDA-FEIRA,1,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00580,IPUTINGA,17.0,2019-08-15 15:48:21,-8.025149,-34.887868,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 152, IPUTINGA - RECIFE/PE",False,False,15.0,2019,8,AGOSTO,15,QUINTA-FEIRA,3,False,15.0,TARDE,ADOLESCENTE,FOGO_CRUZADO
FC-00581,BREJO DA GUARDEIRA,28.0,2019-09-28 06:26:54,-8.070506,-34.89979,TIRO,PRETA,HOMEM CIS,"RUA 442, BREJO DA GUARDEIRA - RECIFE/PE",False,False,6.0,2019,9,SETEMBRO,28,SÁBADO,3,True,6.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00582,ROSARINHO,43.0,2024-12-28 08:20:27,-8.042782,-34.864285,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 457, ROSARINHO - RECIFE/PE",False,False,8.0,2024,12,DEZEMBRO,28,SÁBADO,4,True,8.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00583,JARDIM SAO PAULO,45.0,2021-01-02 23:46:49,-8.003497,-34.854431,ROUBO,BRANCA,MULHER CIS,"RUA 218, JARDIM SAO PAULO - RECIFE/PE",False,False,23.0,2021,1,JANEIRO,2,SÁBADO,1,True,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00584,ALTO JOSE DO PINHO,42.0,2022-04-03 18:00:44,-8.02811,-34.882966,AMEACA,PARDA,HOMEM CIS,"RUA 487, ALTO JOSE DO PINHO - RECIFE/PE",False,False,18.0,2022,4,ABRIL,3,DOMINGO,2,True,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00585,VARZEA,22.0,2018-11-10 04:29:54,-8.040492,-34.913466,OUTRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 299, VARZEA - RECIFE/PE",False,False,4.0,2018,11,NOVEMBRO,10,SÁBADO,4,True,4.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00586,IBURA,46.0,2021-06-21 16:40:00,-8.082412,-34.889141,ROUBO,PARDA,HOMEM CIS,"RUA 37, IBURA - RECIFE/PE",False,False,16.0,2021,6,JUNHO,21,SEGUNDA-FEIRA,2,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00587,CORDOARIA,49.0,2024-12-20 18:50:13,-8.054055,-34.86808,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 42, CORDOARIA - RECIFE/PE",False,False,18.0,2024,12,DEZEMBRO,20,SEXTA-FEIRA,4,False,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00588,VASCO DA GAMA,38.0,2025-06-02 02:23:29,-8.054774,-34.884806,DISPARO,BRANCA,HOMEM CIS,"RUA 188, VASCO DA GAMA - RECIFE/PE",False,False,2.0,2025,6,JUNHO,2,SEGUNDA-FEIRA,2,False,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00589,CORDOARIA,27.0,2024-03-11 07:07:41,-8.06053,-34.866487,DISPARO,PRETA,HOMEM CIS,"RUA 481, CORDOARIA - RECIFE/PE",False,False,7.0,2024,3,MARÇO,11,SEGUNDA-FEIRA,1,False,7.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00590,ESPINHEIRO,29.0,2024-06-12 22:32:43,-8.04163,-34.866346,AMEACA,PRETA,MULHER CIS,"RUA 28, ESPINHEIRO - RECIFE/PE",False,False,22.0,2024,6,JUNHO,12,QUARTA-FEIRA,2,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00591,IBURA,30.0,2019-12-18 20:34:57,-8.076915,-34.893868,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 318, IBURA - RECIFE/PE",False,False,20.0,2019,12,DEZEMBRO,18,QUARTA-FEIRA,4,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00592,CORDOARIA,32.0,2025-04-15 02:25:57,-8.060227,-34.87696,BRIGA,PRETA,HOMEM CIS,"RUA 491, CORDOARIA - RECIFE/PE",False,False,2.0,2025,4,ABRIL,15,TERÇA-FEIRA,2,False,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00593,JAQUEIRA,22.0,2022-04-17 23:01:18,-8.038111,-34.869288,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 350, JAQUEIRA - RECIFE/PE",False,False,23.0,2022,4,ABRIL,17,DOMINGO,2,True,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00594,MANGABEIRA,21.0,2023-05-07 01:55:51,-8.014219,-34.870249,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 486, MANGABEIRA - RECIFE/PE",False,False,1.0,2023,5,MAIO,7,DOMINGO,2,True,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00595,ALTO JOSE DO PINHO,11.0,2024-08-19 20:33:53,-8.01772,-34.884753,TIRO,PRETA,HOMEM CIS,"RUA 235, ALTO JOSE DO PINHO - RECIFE/PE",False,False,20.0,2024,8,AGOSTO,19,SEGUNDA-FEIRA,3,False,20.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00596,IPUTINGA,12.0,2020-08-12 23:49:54,-8.028928,-34.895256,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 181, IPUTINGA - RECIFE/PE",True,False,23.0,2020,8,AGOSTO,12,QUARTA-FEIRA,3,False,23.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00597,IPUTINGA,36.0,2022-03-06 21:44:57,-8.023979,-34.898626,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,"RUA 79, IPUTINGA - RECIFE/PE",False,False,21.0,2022,3,MARÇO,6,DOMINGO,1,True,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00598,VARZEA,31.0,2022-06-06 05:45:02,-8.03548,-34.912986,DISPARO,AMARELA,HOMEM CIS,"RUA 177, VARZEA - RECIFE/PE",False,False,5.0,2022,6,JUNHO,6,SEGUNDA-FEIRA,2,False,5.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00599,VARZEA,32.0,2019-01-13 22:49:09,-8.037256,-34.915957,DISPARO,BRANCA,HOMEM CIS,"RUA 476, VARZEA - RECIFE/PE",False,False,22.0,2019,1,JANEIRO,13,DOMINGO,1,True,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00600,IPUTINGA,20.0,2021-12-10 16:18:48,-8.024772,-34.892936,BRIGA,PRETA,HOMEM CIS,"RUA 294, IPUTINGA - RECIFE/PE",False,False,16.0,2021,12,DEZEMBRO,10,SEXTA-FEIRA,4,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00601,SANTO AMARO,52.0,2021-02-24 16:02:08,-8.058182,-34.872125,ROUBO,PRETA,HOMEM CIS,"RUA 60, SANTO AMARO - RECIFE/PE",False,False,16.0,2021,2,FEVEREIRO,24,QUARTA-FEIRA,1,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00602,IPUTINGA,11.0,2019-01-20 19:37:33,-8.033409,-34.897752,DISPARO,PARDA,HOMEM CIS,"RUA 480, IPUTINGA - RECIFE/PE",False,False,19.0,2019,1,JANEIRO,20,DOMINGO,1,True,19.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00603,TOTOS,33.0,2023-02-17 14:31:20,-8.036474,-34.869744,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 262, TOTOS - RECIFE/PE",False,False,14.0,2023,2,FEVEREIRO,17,SEXTA-FEIRA,1,False,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00604,JARDIM SAO PAULO,44.0,2024-06-13 14:18:22,-8.006449,-34.85456,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"RUA 229, JARDIM SAO PAULO - RECIFE/PE",False,False,14.0,2024,6,JUNHO,13,QUINTA-FEIRA,2,False,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00605,CURADO,49.0,2025-08-10 04:46:57,-8.067309,-34.910806,DISPARO,PRETA,HOMEM CIS,"RUA 459, CURADO - RECIFE/PE",False,False,4.0,2025,8,AGOSTO,10,DOMINGO,3,True,4.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00606,ESTACAO,19.0,2021-09-11 01:37:48,-8.059455,-34.873157,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,"RUA 4, ESTACAO - RECIFE/PE",False,False,1.0,2021,9,SETEMBRO,11,SÁBADO,3,True,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00607,ESTACAO,29.0,2023-03-07 04:24:18,-8.055962,-34.871394,DISPARO,NAO IDENTIFICADO,MULHER CIS,"RUA 22, ESTACAO - RECIFE/PE",False,False,4.0,2023,3,MARÇO,7,TERÇA-FEIRA,1,False,4.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00608,CASA AMARELA,30.0,2024-04-01 21:09:16,-8.032675,-34.86195,DISPARO,PRETA,HOMEM CIS,"RUA 328, CASA AMARELA - RECIFE/PE",False,False,21.0,2024,4,ABRIL,1,SEGUNDA-FEIRA,2,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00609,CAXANGA,32.0,2021-08-23 19:01:07,-8.023674,-34.923271,ROUBO,PRETA,HOMEM CIS,"RUA 253, CAXANGA - RECIFE/PE",False,False,19.0,2021,8,AGOSTO,23,SEGUNDA-FEIRA,3,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00610,ROSARINHO,46.0,2022-05-21 20:44:52,-8.040296,-34.864943,DISPARO,PRETA,HOMEM CIS,"RUA 263, ROSARINHO - RECIFE/PE",False,False,20.0,2022,5,MAIO,21,SÁBADO,2,True,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00611,AFLITOS,38.0,2019-08-23 03:10:03,-8.0443,-34.869141,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 215, AFLITOS - RECIFE/PE",False,False,3.0,2019,8,AGOSTO,23,SEXTA-FEIRA,3,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00612,VASCO DA GAMA,36.0,2023-02-17 05:40:11,-8.056837,-34.878915,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"RUA 307, VASCO DA GAMA - RECIFE/PE",False,False,5.0,2023,2,FEVEREIRO,17,SEXTA-FEIRA,1,False,5.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00613,ESPINHEIRO,16.0,2023-05-09 20:44:23,-8.041674,-34.8681,AMEACA,PARDA,HOMEM CIS,"RUA 297, ESPINHEIRO - RECIFE/PE",False,False,20.0,2023,5,MAIO,9,TERÇA-FEIRA,2,False,20.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-00614,IPUTINGA,27.0,2024-07-11 22:10:06,-8.028386,-34.898646,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 258, IPUTINGA - RECIFE/PE",False,False,22.0,2024,7,JULHO,11,QUINTA-FEIRA,3,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00615,NOVA DESCOBERTA,23.0,2024-09-28 18:35:44,-8.014721,-34.86452,TIRO,PARDA,HOMEM CIS,"RUA 59, NOVA DESCOBERTA - RECIFE/PE",False,False,18.0,2024,9,SETEMBRO,28,SÁBADO,3,True,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00616,ESTACAO,17.0,2018-06-10 20:08:52,-8.049203,-34.873599,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"RUA 306, ESTACAO - RECIFE/PE",False,False,20.0,2018,6,JUNHO,10,DOMINGO,2,True,20.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-00617,ALTO JOSE DO PINHO,37.0,2024-02-08 03:44:09,-8.018718,-34.886939,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,NAO IDENTIFICADO,"RUA 158, ALTO JOSE DO PINHO - RECIFE/PE",False,False,3.0,2024,2,FEVEREIRO,8,QUINTA-FEIRA,1,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00618,COHAB,51.0,2024-02-01 21:48:27,-8.068581,-34.902243,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 56, COHAB - RECIFE/PE",True,False,21.0,2024,2,FEVEREIRO,1,QUINTA-FEIRA,1,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00619,IBURA,42.0,2025-01-03 12:00:48,-8.084012,-34.887823,DISPARO,PRETA,HOMEM CIS,"RUA 64, IBURA - RECIFE/PE",False,False,12.0,2025,1,JANEIRO,3,SEXTA-FEIRA,1,False,12.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00620,JARDIM SAO PAULO,26.0,2021-02-05 21:17:37,-8.004134,-34.854219,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"RUA 83, JARDIM SAO PAULO - RECIFE/PE",False,False,21.0,2021,2,FEVEREIRO,5,SEXTA-FEIRA,1,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00621,CAXANGA,28.0,2018-10-25 00:13:45,-8.022568,-34.91762,DISPARO,PRETA,HOMEM CIS,"RUA 145, CAXANGA - RECIFE/PE",False,False,0.0,2018,10,OUTUBRO,25,QUINTA-FEIRA,4,False,0.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00622,VARZEA,10.0,2025-09-28 20:23:44,-8.031087,-34.919987,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 226, VARZEA - RECIFE/PE",False,False,20.0,2025,9,SETEMBRO,28,DOMINGO,3,True,20.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00623,SANTO AMARO,42.0,2021-09-08 15:48:20,-8.05462,-34.873273,OUTRO,PARDA,HOMEM CIS,"RUA 57, SANTO AMARO - RECIFE/PE",False,False,15.0,2021,9,SETEMBRO,8,QUARTA-FEIRA,3,False,15.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00624,ALTO JOSE DO PINHO,25.0,2024-02-11 17:24:18,-8.023317,-34.885645,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 377, ALTO JOSE DO PINHO - RECIFE/PE",False,False,17.0,2024,2,FEVEREIRO,11,DOMINGO,1,True,17.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00625,IPUTINGA,24.0,2020-07-07 21:57:53,-8.025661,-34.889069,DISPARO,NAO IDENTIFICADO,NAO IDENTIFICADO,"RUA 481, IPUTINGA - RECIFE/PE",False,False,21.0,2020,7,JULHO,7,TERÇA-FEIRA,3,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00626,SANTO AMARO,46.0,2019-08-17 19:05:07,-8.059687,-34.870628,DISPARO,AMARELA,HOMEM CIS,"RUA 206, SANTO AMARO - RECIFE/PE",False,False,19.0,2019,8,AGOSTO,17,SÁBADO,3,True,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00627,BOA VISTA,15.0,2019-06-07 13:38:54,-8.052418,-34.872105,ROUBO,PRETA,NAO IDENTIFICADO,"RUA 63, BOA VISTA - RECIFE/PE",False,False,13.0,2019,6,JUNHO,7,SEXTA-FEIRA,2,False,13.0,TARDE,ADOLESCENTE,FOGO_CRUZADO
FC-00628,NOVA DESCOBERTA,49.0,2024-10-09 21:51:41,-8.018703,-34.866777,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 183, NOVA DESCOBERTA - RECIFE/PE",False,False,21.0,2024,10,OUTUBRO,9,QUARTA-FEIRA,4,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00629,SAN MARTIN,29.0,2020-08-04 03:31:31,-8.03916,-34.880429,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 483, SAN MARTIN - RECIFE/PE",False,False,3.0,2020,8,AGOSTO,4,TERÇA-FEIRA,3,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00630,COHAB,35.0,2023-03-13 19:20:09,-8.066422,-34.905043,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 320, COHAB - RECIFE/PE",False,False,19.0,2023,3,MARÇO,13,SEGUNDA-FEIRA,1,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00631,COHAB,36.0,2024-04-10 20:31:32,-8.064981,-34.906309,AMEACA,PARDA,HOMEM CIS,"RUA 176, COHAB - RECIFE/PE",False,False,20.0,2024,4,ABRIL,10,QUARTA-FEIRA,2,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00632,CASA AMARELA,28.0,2025-02-13 16:54:24,-8.032265,-34.86111,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 19, CASA AMARELA - RECIFE/PE",False,False,16.0,2025,2,FEVEREIRO,13,QUINTA-FEIRA,1,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00633,IBURA,26.0,2023-08-14 03:45:24,-8.077204,-34.890317,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 57, IBURA - RECIFE/PE",False,False,3.0,2023,8,AGOSTO,14,SEGUNDA-FEIRA,3,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00634,MANGABEIRA,26.0,2022-09-28 03:03:25,-8.007909,-34.871001,DISPARO,PRETA,HOMEM CIS,"RUA 303, MANGABEIRA - RECIFE/PE",False,False,3.0,2022,9,SETEMBRO,28,QUARTA-FEIRA,3,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00635,GRACO,44.0,2021-01-19 01:53:23,-8.041891,-34.870322,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"RUA 380, GRACO - RECIFE/PE",False,False,1.0,2021,1,JANEIRO,19,TERÇA-FEIRA,1,False,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00636,BREJO DA GUARDEIRA,35.0,2021-06-14 13:42:15,-8.074713,-34.90338,DISPARO,PRETA,HOMEM CIS,"RUA 332, BREJO DA GUARDEIRA - RECIFE/PE",False,False,13.0,2021,6,JUNHO,14,SEGUNDA-FEIRA,2,False,13.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00637,IPUTINGA,15.0,2019-03-01 18:02:29,-8.027571,-34.887802,ROUBO,PRETA,HOMEM CIS,"RUA 217, IPUTINGA - RECIFE/PE",False,False,18.0,2019,3,MARÇO,1,SEXTA-FEIRA,1,False,18.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-00638,MANGABEIRA,63.0,2023-06-13 18:20:36,-8.008086,-34.868497,TIRO,NAO IDENTIFICADO,MULHER CIS,"RUA 251, MANGABEIRA - RECIFE/PE",False,False,18.0,2023,6,JUNHO,13,TERÇA-FEIRA,2,False,18.0,NOITE,IDOSO,FOGO_CRUZADO
FC-00639,COHAB,10.0,2024-06-06 19:23:27,-8.066628,-34.907363,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 326, COHAB - RECIFE/PE",False,False,19.0,2024,6,JUNHO,6,QUINTA-FEIRA,2,False,19.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00640,CAXANGA,22.0,2020-01-10 23:25:51,-8.025504,-34.921416,DISPARO,PARDA,HOMEM CIS,"RUA 381, CAXANGA - RECIFE/PE",False,False,23.0,2020,1,JANEIRO,10,SEXTA-FEIRA,1,False,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00641,JAQUEIRA,10.0,2020-10-26 18:27:13,-8.035756,-34.871218,DISPARO,PRETA,HOMEM CIS,"RUA 40, JAQUEIRA - RECIFE/PE",False,False,18.0,2020,10,OUTUBRO,26,SEGUNDA-FEIRA,4,False,18.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00642,SANTO AMARO,32.0,2022-04-14 15:39:32,-8.051778,-34.872758,DISPARO,PARDA,HOMEM CIS,"RUA 391, SANTO AMARO - RECIFE/PE",False,False,15.0,2022,4,ABRIL,14,QUINTA-FEIRA,2,False,15.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00643,MANGABEIRA,8.0,2020-08-07 20:52:47,-8.010858,-34.866697,DISPARO,PRETA,MULHER CIS,"RUA 138, MANGABEIRA - RECIFE/PE",False,False,20.0,2020,8,AGOSTO,7,SEXTA-FEIRA,3,False,20.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00644,JARDIM SAO PAULO,53.0,2022-10-24 19:33:12,-8.008689,-34.85351,AMEACA,PRETA,HOMEM CIS,"RUA 76, JARDIM SAO PAULO - RECIFE/PE",False,False,19.0,2022,10,OUTUBRO,24,SEGUNDA-FEIRA,4,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00645,NOVA DESCOBERTA,24.0,2021-02-21 05:26:17,-8.015318,-34.857067,AMEACA,PARDA,HOMEM CIS,"RUA 331, NOVA DESCOBERTA - RECIFE/PE",False,False,5.0,2021,2,FEVEREIRO,21,DOMINGO,1,True,5.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00646,VARZEA,11.0,2019-01-08 21:19:29,-8.034239,-34.913597,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 224, VARZEA - RECIFE/PE",False,False,21.0,2019,1,JANEIRO,8,TERÇA-FEIRA,1,False,21.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00647,ESTACAO,47.0,2018-05-22 18:41:54,-8.052706,-34.870076,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"RUA 370, ESTACAO - RECIFE/PE",True,False,18.0,2018,5,MAIO,22,TERÇA-FEIRA,2,False,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00648,ALTO JOSE DO PINHO,25.0,2023-02-14 22:42:42,-8.019193,-34.88603,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 204, ALTO JOSE DO PINHO - RECIFE/PE",False,False,22.0,2023,2,FEVEREIRO,14,TERÇA-FEIRA,1,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00649,JARDIM SAO PAULO,37.0,2024-02-17 20:37:49,-8.006109,-34.853869,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 129, JARDIM SAO PAULO - RECIFE/PE",False,False,20.0,2024,2,FEVEREIRO,17,SÁBADO,1,True,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00650,ALTO JOSE DO PINHO,29.0,2021-10-24 14:47:47,-8.016622,-34.885154,AMEACA,PRETA,HOMEM CIS,"RUA 217, ALTO JOSE DO PINHO - RECIFE/PE",False,False,14.0,2021,10,OUTUBRO,24,DOMINGO,4,True,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00651,VARZEA,10.0,2021-10-02 17:23:44,-8.031214,-34.917717,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 163, VARZEA - RECIFE/PE",False,False,17.0,2021,10,OUTUBRO,2,SÁBADO,4,True,17.0,TARDE,CRIANCA,FOGO_CRUZADO
FC-00652,MANGABEIRA,22.0,2024-03-12 16:23:52,-8.011787,-34.865877,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 331, MANGABEIRA - RECIFE/PE",False,False,16.0,2024,3,MARÇO,12,TERÇA-FEIRA,1,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00653,GRACO,10.0,2025-12-26 20:16:35,-8.033587,-34.866832,TIRO,PARDA,HOMEM CIS,"RUA 328, GRACO - RECIFE/PE",False,False,20.0,2025,12,DEZEMBRO,26,SEXTA-FEIRA,4,False,20.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00654,JAQUEIRA,32.0,2025-08-13 00:25:59,-8.038165,-34.867143,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 131, JAQUEIRA - RECIFE/PE",False,False,0.0,2025,8,AGOSTO,13,QUARTA-FEIRA,3,False,0.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00655,IPUTINGA,39.0,2024-03-15 19:56:51,-8.026064,-34.891333,HOMICIDIO/TENTATIVA,PARDA,MULHER CIS,"RUA 209, IPUTINGA - RECIFE/PE",False,False,19.0,2024,3,MARÇO,15,SEXTA-FEIRA,1,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00656,POCO DA PANELA,31.0,2022-12-14 22:21:45,-8.035592,-34.862454,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 471, POCO DA PANELA - RECIFE/PE",False,False,22.0,2022,12,DEZEMBRO,14,QUARTA-FEIRA,4,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00657,CASA AMARELA,29.0,2021-10-24 21:47:20,-8.028599,-34.858219,DISPARO,PRETA,MULHER CIS,"RUA 15, CASA AMARELA - RECIFE/PE",False,False,21.0,2021,10,OUTUBRO,24,DOMINGO,4,True,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00658,ESPINHEIRO,10.0,2023-01-13 05:19:20,-8.040032,-34.867416,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 57, ESPINHEIRO - RECIFE/PE",False,False,5.0,2023,1,JANEIRO,13,SEXTA-FEIRA,1,False,5.0,MADRUGADA,CRIANCA,FOGO_CRUZADO
FC-00659,VARZEA,29.0,2024-10-22 15:20:28,-8.036166,-34.911628,AMEACA,BRANCA,HOMEM CIS,"RUA 377, VARZEA - RECIFE/PE",False,False,15.0,2024,10,OUTUBRO,22,TERÇA-FEIRA,4,False,15.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00660,COHAB,41.0,2020-02-14 14:25:56,-8.067319,-34.903779,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 428, COHAB - RECIFE/PE",False,False,14.0,2020,2,FEVEREIRO,14,SEXTA-FEIRA,1,False,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00661,CURADO,18.0,2023-11-08 22:29:12,-8.074139,-34.91188,ROUBO,BRANCA,HOMEM CIS,"RUA 437, CURADO - RECIFE/PE",False,False,22.0,2023,11,NOVEMBRO,8,QUARTA-FEIRA,4,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00662,VARZEA,40.0,2019-06-06 22:07:00,-8.032141,-34.913461,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 223, VARZEA - RECIFE/PE",False,False,22.0,2019,6,JUNHO,6,QUINTA-FEIRA,2,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00663,TOTOS,42.0,2020-04-07 22:52:50,-8.036451,-34.866924,DISPARO,PARDA,MULHER CIS,"RUA 383, TOTOS - RECIFE/PE",False,False,22.0,2020,4,ABRIL,7,TERÇA-FEIRA,2,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
